pCO2,T,TA,DO,DIC,label
478.007,13.0317,2342.6,164.8,2157.9,0
501.243,14.642,2350.2,153.4,2160.6,0
405.43,17.3022,2378.9,185.3,2123.4,0
539.409,11.9299,2330.6,143.9,2175.6,0
499.361,12.8526,2338.0,162.3,2162.6,0
521.357,13.2062,2343.3,146.3,2171.9,0
464.18,14.7612,2355.1,171.9,2150.2,0
471.664,14.5688,2351.2,166.3,2151.3,0
458.805,14.0676,2347.9,171.0,2147.4,0
430.403,16.5024,2368.3,178.4,2133.1,0
474.365,15.4143,2356.6,166.0,2150.2,0
485.385,15.4093,2357.2,160.4,2154.9,0
462.836,14.7026,2353.6,166.2,2148.9,0
501.121,13.1751,2338.1,164.4,2160.9,0
471.863,13.0963,2349.6,160.8,2161.3,0
438.25,16.386,2367.9,175.9,2137.2,0
468.981,13.591,2345.7,168.0,2153.1,0
498.324,13.5187,2344.5,161.4,2163.0,0
563.4,11.5179,2333.6,140.5,2187.7,0
410.443,16.8638,2372.7,184.1,2124.5,0
449.757,14.6888,2354.5,176.6,2144.5,0
474.031,13.9377,2348.6,162.4,2154.8,0
436.219,16.2186,2365.5,175.3,2135.7,0
446.776,15.8981,2362.8,171.9,2140.6,0
496.242,12.5919,2337.8,161.2,2163.3,0
495.513,12.548,2338.4,171.5,2163.9,0
470.609,15.158,2357.2,160.6,2151.4,0
438.883,16.276,2366.0,180.2,2136.8,0
428.395,16.6276,2369.3,180.8,2132.0,0
638.624,9.1184,2312.4,117.4,2203.8,0
672.361,7.9668,2305.3,121.9,2211.5,0
520.939,11.1692,2335.7,151.4,2179.9,0
601.151,9.9691,2327.7,125.8,2202.9,0
510.584,12.766,2339.6,150.8,2168.9,0
487.239,13.9044,2346.6,156.6,2158.5,0
542.661,11.1553,2328.8,142.9,2180.4,0
608.739,10.4204,2326.3,127.8,2200.6,0
514.826,11.3486,2333.0,154.7,2174.5,0
503.513,12.9054,2339.2,151.8,2165.2,0
627.703,10.4489,2323.9,123.7,2202.8,0
538.84,10.9245,2330.5,147.5,2182.4,0
515.188,11.3154,2330.8,157.4,2172.8,0
557.345,10.7587,2329.7,140.5,2188.0,0
519.56,11.8987,2331.9,149.0,2171.2,0
515.301,12.2515,2337.6,155.0,2172.2,0
508.944,11.2821,2334.2,155.0,2174.1,0
541.503,10.8561,2334.9,142.5,2187.5,0
528.011,11.7914,2331.9,148.4,2174.6,0
519.881,11.2436,2333.5,151.5,2177.2,0
525.748,11.327,2332.7,155.1,2177.7,0
491.119,13.1995,2343.2,153.5,2162.3,0
475.775,14.289,2348.0,160.4,2152.6,0
523.832,12.039,2336.9,143.4,2175.8,0
509.515,11.9034,2336.0,149.9,2171.6,0
494.937,13.7462,2344.3,158.2,2160.4,0
557.187,12.6135,2335.4,146.8,2180.5,0
492.597,13.6633,2344.6,154.9,2160.5,0
498.683,11.5569,2334.3,159.3,2169.0,0
559.211,9.8662,2320.4,134.2,2186.6,0
502.074,12.8795,2338.6,150.1,2164.4,0
540.1,11.1856,2332.3,153.5,2182.5,0
477.129,14.9519,2355.0,162.8,2153.9,0
520.707,12.9595,2338.2,150.3,2169.5,0
518.496,12.1613,2334.4,148.2,2171.2,0
502.58,12.8476,2337.9,151.3,2164.2,0
529.317,11.1191,2331.0,147.1,2178.7,0
604.392,10.3677,2326.6,120.1,2200.2,0
508.62,12.1752,2336.7,158.8,2169.8,0
610.183,10.2034,2330.8,126.9,2206.4,0
495.258,12.2539,2339.2,157.4,2167.1,0
499.471,13.0112,2338.9,156.1,2162.8,0
469.267,14.2688,2346.8,162.7,2149.3,0
487.454,13.2805,2341.7,160.8,2159.1,0
508.462,12.6139,2336.7,150.4,2166.8,0
497.173,13.8152,2344.1,155.5,2160.5,0
478.789,13.5499,2342.9,161.9,2155.0,0
519.434,12.6853,2337.7,146.9,2170.7,0
554.417,9.8082,2321.5,146.0,2186.9,0
599.249,9.3834,2326.7,121.6,2205.6,0
527.816,11.614,2329.4,148.2,2173.9,0
543.383,11.0604,2326.8,140.9,2180.1,0
596.506,9.6119,2321.5,125.8,2198.9,0
525.542,11.7572,2333.2,143.3,2175.6,0
547.639,9.867,2323.2,140.0,2186.2,0
528.37,11.1466,2328.2,145.9,2176.3,0
658.846,8.9253,2318.7,108.0,2214.9,0
530.605,9.4411,2325.5,145.9,2186.1,0
553.167,10.0848,2328.1,142.3,2190.4,0
559.507,9.2311,2323.7,140.1,2193.8,0
597.639,9.4206,2324.2,127.8,2202.7,0
553.411,10.3872,2326.0,144.0,2186.6,0
543.68,10.6221,2329.5,144.7,2185.3,0
540.676,9.7375,2326.0,147.9,2187.3,0
581.249,9.3352,2322.7,133.3,2198.0,0
564.259,9.2131,2331.2,142.5,2201.6,0
560.758,9.337,2320.0,139.6,2190.4,0
556.819,9.6349,2325.7,140.4,2192.2,0
580.621,9.6262,2320.2,136.9,2193.9,0
574.171,9.712,2325.7,137.9,2196.5,0
553.254,10.012,2325.8,142.4,2188.8,0
580.948,9.3767,2323.5,131.0,2198.1,0
571.635,10.3,2321.4,138.5,2188.2,0
594.743,9.933,2328.1,141.8,2202.5,0
548.538,9.5432,2322.7,140.5,2188.1,0
549.57,9.3634,2323.2,143.8,2189.9,0
545.373,10.4787,2324.1,143.2,2182.2,0
556.94,9.9833,2324.2,143.6,2188.8,0
599.204,9.3129,2325.4,127.5,2204.8,0
608.539,9.2326,2323.6,121.2,2206.0,0
550.868,9.9523,2324.4,141.4,2187.4,0
536.209,9.2244,2330.7,142.5,2193.7,0
522.038,12.1991,2333.8,155.2,2171.8,0
540.696,10.1593,2326.3,141.6,2184.9,0
585.738,9.2479,2323.0,126.4,2199.8,0
535.388,10.3743,2326.1,140.1,2181.9,0
547.716,9.2674,2326.3,144.1,2192.7,0
552.587,9.9862,2322.8,142.9,2186.4,0
527.103,11.4277,2328.0,144.6,2173.8,0
542.771,10.6016,2325.8,149.8,2182.1,0
557.977,10.142,2322.4,140.4,2186.5,0
519.493,10.7688,2326.1,147.9,2174.4,0
538.981,10.0288,2323.8,143.8,2183.2,0
543.993,11.2098,2325.2,144.6,2177.8,0
