pCO2,AOU,excess DIC,T,nDIC+0.768DO,DIC-0.5TA+0.83DO,DO Saturation,label,LOF_label
536.497,100.5565342775044,50.17900000000009,13.26,2247.227,1127.7900000000002,0.5632595622405047,0,0
618.186,126.1007109936304,68.11999999999989,10.331,2282.0950000000003,1153.2349999999997,0.4984606313673774,0,0
382.96,15.6488077145886,-9.58199999999988,19.165,2181.4548,1082.838,0.8683126157015907,0,0
498.711,80.74277238769088,39.652000000000044,15.205,2228.4788,1114.058,0.6237262745224165,0,0
570.943,120.03597410487352,62.48099999999977,14.653,2225.3596000000002,1109.9309999999998,0.47748363151359086,0,0
712.967,165.48385442864293,91.01900000000023,11.667,2257.364,1127.8600000000001,0.3449539235032218,0,0
597.234,136.66950584226203,64.64600000000019,11.266,2258.2656,1133.6060000000002,0.4518018588361348,0,0
369.495,16.834768062337048,-16.923999999999978,18.782,2179.4612,1078.452,0.8639911185984133,0,0
642.684,140.17195509957025,74.69100000000026,10.951,2270.1536,1141.2610000000002,0.4431651770106971,0,0
351.774,4.287859026895404,-27.39800000000014,18.872,2176.8984,1077.079,0.9157093336722139,0,0
587.153,119.5570174471197,63.047000000000025,12.116,2259.5072,1135.582,0.504147376743775,0,0
607.2,131.4962517105684,65.2829999999999,10.155,2277.3506,1148.366,0.4816774512191666,0,0
643.706,140.2693497930797,74.18100000000004,10.397,2276.494,1148.5,0.4489918987211417,0,0
473.106,64.70880245176565,32.509000000000015,18.723,2191.8120000000004,1084.31,0.6670195778500652,0,0
596.682,126.00805479434831,65.0300000000002,11.714,2261.2396,1136.546,0.48486744803622883,0,0
352.88,13.149286679981003,-26.570000000000164,18.51,2176.8672,1078.152,0.8795109525626725,0,0
506.821,85.64572850713881,45.07600000000002,17.717,2197.7986,1091.9160000000002,0.5871333139456024,0,0
428.521,27.213355771228493,13.920999999999822,20.409,2180.4534,1087.6439999999998,0.8174664784550545,0,0
498.048,88.94114027866735,40.501000000000204,16.11,2209.8082,1099.702,0.5851181019565139,0,0
669.78,153.32316200932968,79.67900000000009,10.425,2271.8584,1140.7440000000001,0.4036202689298887,0,0
652.941,137.72717216065377,77.76400000000012,11.422,2268.7606,1139.746,0.44634142934438686,0,0
581.349,121.8102064665307,60.80099999999993,11.448,2263.656,1140.5099999999998,0.502445198183585,0,0
580.351,116.27229161126183,59.503999999999905,10.879,2274.267,1146.9799999999998,0.5273694397092274,0,0
601.981,129.41983764717835,66.05999999999995,11.446,2263.0512,1138.8519999999999,0.4755364041625939,0,0
540.486,105.90585772427798,52.054999999999836,13.748,2238.5722,1122.917,0.5392903628421124,0,0
521.055,106.02435610828167,43.82400000000007,11.876,2254.8269999999998,1132.1650000000002,0.5550220042208447,0,0
607.698,145.99403312678214,67.31800000000021,11.274,2253.6144000000004,1130.3040000000003,0.41879375380349354,0,0
631.9,146.9546024644382,70.78200000000015,10.053,2272.2414,1141.449,0.42960347955805583,0,0
644.335,123.63947415186098,73.91499999999996,10.256,2290.7922,1162.2420000000002,0.5076412291051744,0,0
524.483,92.40818429188721,48.05600000000004,14.936,2231.1373999999996,1116.4589999999998,0.580956156303117,0,0
550.768,114.78790203473176,51.090999999999894,10.71,2270.1556,1141.821,0.5343688030309987,0,0
605.21,129.18864673271304,64.88900000000012,10.352,2276.5684,1147.3290000000002,0.48762399725792205,0,0
659.901,143.75467739111514,76.51600000000008,9.786,2283.8626,1152.7160000000001,0.4436333778618606,0,0
648.366,145.20020687192994,74.5260000000003,10.128,2276.7176,1146.2110000000002,0.43496972136030193,0,0
749.772,172.5363198174423,96.3430000000003,10.861,2267.5586000000003,1135.6510000000003,0.3307854864366192,0,0
657.088,146.2171672614944,76.5,10.089,2277.9174,1147.8640000000003,0.43169426283825596,0,0
630.228,137.96882563252728,71.19000000000005,10.5,2273.724,1145.3450000000003,0.4555218070559516,0,0
688.96,150.98109082056524,82.25300000000016,9.701,2285.4707999999996,1152.738,0.4201842739775896,0,0
712.777,162.39357476858447,87.52300000000014,9.97,2278.456,1146.265,0.37797312134495514,0,0
602.313,125.59820301399992,63.427999999999884,9.822,2284.6245999999996,1154.5059999999999,0.5052537664639494,0,0
636.089,135.8015165996077,70.59900000000016,9.36,2289.6632000000004,1158.047,0.47532581672944524,0,0
625.546,134.88865205993784,70.36000000000013,10.555,2274.2816,1147.9859999999999,0.4655315101554047,0,0
672.36,138.01046825805872,79.07899999999972,9.84,2290.6336,1160.131,0.4627861887524511,0,0
379.032,23.409746978531842,-11.681999999999789,17.732,2192.08,1088.525,0.8388180846678662,0,0
571.175,115.92193847586458,56.971000000000004,10.975,2271.3614000000002,1144.564,0.5277576681500336,0,0
667.193,149.3655607671771,76.97299999999996,9.133,2288.2616000000003,1156.5210000000002,0.4320393388989825,0,0
671.478,148.49067425720716,78.68100000000004,9.557,2284.9784,1154.7939999999996,0.4299517327691306,0,0
681.783,155.48288421885184,79.99000000000024,9.195,2285.8996,1153.076,0.41078449591455174,0,0
665.989,142.56720817317367,76.14600000000019,8.85,2296.5392,1163.942,0.45811183928893184,0,0
368.122,14.894047859010243,-17.797999999999774,17.896,2190.1498,1089.783,0.8730030541668111,0,0
630.936,133.28696317448157,69.76299999999992,9.551,2288.4226000000003,1159.1760000000002,0.4818262916100757,0,0
690.226,152.28904580951826,81.61799999999994,9.175,2290.2,1157.015,0.4217164668440549,0,0
596.996,120.3425467394294,60.83899999999994,8.902,2297.7874,1166.869,0.5317462999757929,0,0
734.736,170.8111955140505,90.95200000000023,9.668,2279.526,1146.02,0.3532570739783242,0,0
590.658,123.05685160995759,61.80099999999993,10.821,2272.6348,1144.8180000000002,0.5042917662284174,0,0
371.175,15.770533442719795,-15.973999999999705,17.788,2193.714,1091.0000000000002,0.8696611219635686,0,0
674.403,149.18201139442453,78.78800000000001,9.497,2286.2586,1153.111,0.4286918042358523,0,0
638.723,145.94519942293124,77.3090000000002,13.09,2241.6798,1119.538,0.3982509897956256,0,0
594.164,117.10407970256716,61.802999999999884,10.234,2284.8446,1155.636,0.5305422791735673,0,0
366.401,9.789093137759721,-18.9050000000002,18.461,2186.0378,1084.9579999999999,0.8932668370222367,0,0
752.683,179.65782505372803,95.21099999999979,10.038,2271.4338,1138.608,0.31748452780953434,0,0
543.67,117.06758933925835,50.8119999999999,12.165,2249.5276000000003,1126.7410000000002,0.5127798589038012,0,0
598.182,135.23932056150653,64.66899999999987,11.259,2259.386,1134.235,0.45660773895412116,0,0
469.143,66.26049494070512,29.6220000000003,16.652,2212.0883999999996,1105.1840000000002,0.6714386270259527,0,0
700.878,156.92113827268147,84.07999999999993,9.379,2286.6048,1153.768,0.40373350603401165,0,0
715.182,160.37299701076836,86.70600000000013,9.304,2287.6996,1154.9610000000002,0.3931593452933529,0,0
626.954,131.51018488271455,68.38799999999992,9.354,2291.0136,1159.216,0.4898165119799678,0,0
391.175,-0.0065341,-4.887,22.2605,2160.0832,1069.412,0.93348076,0,0
354.227,1.08086166,-26.967,23.6286,2125.3636,1024.231,0.92857268,0,0
357.73,1.07362976,-25.29,23.5488,2124.4454,1034.749,0.92859576,0,0
384.473,-0.353344,-8.816,22.8094,2149.0442,1061.252,0.93502969,0,0
352.984,0.00025171,-27.928,24.1087,2119.676,1018.4,0.93345077,0,0
377.438,0.59309937,-13.188,23.8714,2131.4452,1045.202,0.93075119,0,0
380.626,1.67309809,-11.192,23.0176,2141.3604,1057.379,0.9259425,0,0
346.368,0.72019354,-32.052,23.6345,2120.51,1019.28,0.93019985,0,0
350.367,1.4653046,-29.609,24.0636,2117.4736,1016.271,0.92678513,0,0
355.864,0.80612013,-26.135,24.1668,2120.232,1019.82,0.92977783,0,0
353.666,1.61860837,-27.541,24.106,2118.9322,1018.922,0.92608237,0,0
353.6,-0.5281226,-28.067,24.252,2116.4088,1024.718,0.93586761,0,0
364.008,-1.0793981,-21.526,24.2712,2121.2694,1032.534,0.93839774,0,0
402.262,-0.208159,1.226,22.2206,2166.7004,1074.694,0.93437022,0,0
372.483,0.1561966,-16.227,23.675,2130.927,1046.415,0.93274295,0,0
356.041,-1.8222265,-26.133,24.4544,2119.0478,1019.298,0.94179905,0,0
371.241,0.96376908,-16.96,23.6573,2130.0394,1044.434,0.92907975,0,0
378.448,-1.1140769,-12.567,23.8449,2133.6156,1047.146,0.93852265,0,0
383.698,-0.2590413,-9.181,22.6627,2151.5408,1059.983,0.93460423,0,0
388.894,0.77375594,-6.14,21.8702,2162.6118,1071.643,0.93005899,0,0
377.544,-0.1150568,-12.467,20.8117,2169.5096,1078.526,0.93394665,0,0
378.705,-0.7873024,-11.606,19.951,2181.155,1087.845,0.93678162,0,0
352.029,0.48258167,-28.443,23.6701,2123.7428,1023.713,0.93127135,0,0
349.469,-1.0527893,-30.755,24.9442,2108.151,1011.84,0.93831817,0,0
360.835,0.00273421,-23.071,25.3266,2112.8248,1007.513,0.93343922,0,0
358.692,-0.8347266,-24.324,25.1175,2114.7706,1008.641,0.9373118,0,0
400.381,-1.5777855,0.206,22.0679,2169.2682,1075.037,0.94038848,0,0
352.68,-1.5296065,-28.127,25.2064,2111.2806,1004.406,0.94053185,0,0
357.112,-2.3777434,-25.275,25.389,2113.073,1004.705,0.94448753,0,0
352.602,-4.0478092,-28.136,25.3947,2111.8106,1003.366,0.95223587,0,0
374.783,0.57869265,-14.807,23.756,2131.0874,1045.734,0.93082174,0,0
373.575,-0.3363288,-15.572,23.7829,2130.6898,1046.098,0.93498139,0,0
348.804,1.85715299,-30.128,22.5563,2133.2354,1033.304,0.9252226,0,0
351.202,-1.810806,-29.63,25.072,2108.2744,1011.389,0.94184095,0,0
368.338,1.14465831,-18.597,23.9204,2127.094,1034.92,0.92824347,0,0
382.852,0.08835428,-9.188,19.4188,2189.0572,1094.407,0.93308205,0,0
356.298,1.64937018,-25.637,23.6375,2126.0888,1024.433,0.92600518,0,0
357.657,-4.1417978,-25.052,24.3479,2123.0424,1022.989,0.95238904,0,0
357.935,-3.7272332,-25.032,25.0243,2115.7318,1014.948,0.95068649,0,0
358.582,-1.3649797,-24.66,24.998,2114.4374,1014.689,0.93976158,0,0
375.462,1.32715708,-14.341,23.0892,2138.0182,1055.562,0.92748814,0,0
390.178,-1.0302915,-5.38,21.3927,2170.2854,1079.214,0.93792986,0,0
375.528,-0.4747947,-13.3,19.5005,2184.5698,1090.073,0.93544269,0,0
361.814,1.06248321,-22.681,23.6973,2125.3624,1034.484,0.92863424,0,0
361.099,0.22432416,-23.207,23.7178,2124.98,1035.765,0.93243407,0,0
365.427,-0.9142489,-20.624,24.0992,2123.6776,1036.066,0.93762943,0,0
384.063,-0.129832,-8.919,22.2994,2156.0632,1064.212,0.93402555,0,0
393.641,-1.1321032,-3.433,20.8233,2178.8306,1087.456,0.93832027,0,0
375.648,1.40925342,-14.247,23.978,2129.1534,1040.989,0.92702587,0,0
384.683,-0.2433564,-8.746,22.8362,2147.74,1062.82,0.93454008,0,0
390.117,-1.0399465,-5.599,23.0701,2149.041,1063.37,0.93811983,0,0
391.108,-0.4468546,-4.893,21.9782,2164.0,1071.99,0.93541433,0,0
352.781,1.71151973,-27.847,23.6201,2124.0998,1021.933,0.9257269,0,0
601.994,148.692733,65.406,10.7226,2256.2316,1129.536,0.41534336,0,0
380.861,-1.4092214,-10.948,23.1145,2144.8302,1055.802,0.93977642,0,0
361.441,0.79666333,-22.513,23.6569,2129.1354,1029.814,0.9298524,0,0
369.3,-2.1961341,-18.092,25.1728,2118.1774,1021.289,0.94364558,0,0
388.189,-0.1104999,-6.391,20.42,2179.7794,1087.454,0.93392357,0,0
376.923,3.18865896,-13.188,25.3045,2120.131,1012.74,0.91865754,0,0
357.449,-1.2620298,-25.125,24.1608,2122.9128,1022.713,0.93920301,0,0
383.713,-1.4884858,-9.308,23.1051,2145.9472,1059.052,0.94013471,0,0
352.274,0.73375189,-28.213,23.6063,2124.5418,1023.413,0.93014045,0,0
379.807,0.78584979,-11.388,24.7881,2129.9744,1021.859,0.92983988,0,0
374.084,2.92832385,-14.873,25.0866,2121.064,1015.07,0.91991518,0,0
353.392,0.35973109,-27.623,25.0571,2111.7984,1004.694,0.93179089,0,0
374.942,-0.1687894,-13.623,19.4791,2184.3482,1089.707,0.9341593,0,0
382.243,-0.2022735,-9.53,19.5091,2187.8764,1092.674,0.93430014,0,0
376.072,0.8139825,-13.913,22.8472,2141.4674,1058.274,0.92980971,0,0
392.93,3.50731659,-3.94,25.3451,2128.112,1020.825,0.91716439,0,0
358.18,0.13484483,-24.457,23.6704,2128.044,1026.395,0.93284276,0,0
345.321,-3.7346671,-32.82,23.687,2122.8894,1023.399,0.95032857,0,0
346.195,1.1538493,-32.247,23.7872,2118.258,1017.4,0.92822735,0,0
361.588,0.57170679,-22.367,23.649,2129.7578,1029.113,0.93086975,0,0
371.182,0.71960375,-17.049,23.8583,2127.8084,1042.519,0.93017556,0,0
367.341,1.90448523,-19.05,24.5617,2121.773,1021.395,0.92471196,0,0
355.77,0.69214118,-25.944,23.4168,2128.6854,1027.894,0.93033815,0,0
356.988,-0.9750775,-25.979,24.2949,2117.2186,1027.151,0.93791964,0,0
361.564,0.92654636,-23.016,23.8388,2122.9974,1035.519,0.92923761,0,0
356.819,1.78975729,-25.603,24.5483,2115.9486,1014.611,0.9252419,0,0
351.875,0.35947722,-29.153,24.1963,2115.2552,1022.837,0.93180913,0,0
348.658,0.83394546,-30.593,23.6834,2121.2556,1020.381,0.92968281,0,0
358.658,-0.046326,-24.679,23.5545,2125.8512,1035.812,0.93366147,0,0
391.23,0.03172704,-4.85,22.173,2161.1476,1070.361,0.93331204,0,0
353.975,0.94050399,-27.117,23.6403,2125.2474,1023.814,0.92920545,0,0
388.683,-1.6459006,-6.204,21.2955,2171.1334,1079.944,0.9405927,0,0
353.64,0.10978252,-27.392,23.7332,2124.6584,1024.079,0.93295544,0,0
378.792,0.18787013,-11.438,19.4178,2186.8824,1091.924,0.93266547,0,0
394.114,0.99418568,-3.226,21.8659,2165.3602,1074.527,0.92909282,0,0
358.803,1.13073005,-24.602,23.5613,2125.0216,1035.366,0.92833642,0,0
381.102,-0.7041797,-10.831,22.8109,2146.7558,1060.918,0.93659854,0,0
356.481,-2.3458228,-26.328,25.0619,2111.1556,1017.321,0.94432684,0,0
365.384,-3.0482351,-20.534,25.2168,2116.108,1018.92,0.94761143,0,0
361.431,0.20655621,-23.098,24.502,2117.3832,1025.757,0.93250261,0,0
355.173,2.28155121,-26.363,23.6549,2124.8012,1023.402,0.92314757,0,0
356.451,1.74954662,-25.554,23.6302,2126.14,1024.85,0.9255529,0,0
348.308,0.93730056,-30.808,23.7114,2120.753,1019.465,0.9292137,0,0
381.895,0.21216085,-10.368,22.7667,2146.7294,1061.254,0.9325044,0,0
364.013,-2.7834433,-21.064,25.4682,2115.964,1009.755,0.94639659,0,0
340.227,1.41264385,-36.196,23.637,2116.1844,1016.399,0.92707284,0,0
382.668,0.39779547,-9.609,21.3762,2165.2982,1073.852,0.9317232,0,0
355.439,1.12794181,-26.243,23.5108,2127.052,1027.73,0.92836868,0,0
372.475,-3.043231,-16.2,23.9929,2130.6876,1043.191,0.94733227,0,0
387.485,1.02387466,-6.629,19.2054,2193.4592,1098.757,0.92918377,0,0
370.465,0.45472493,-17.441,23.6604,2130.0604,1044.649,0.93138895,0,0
382.293,0.36867823,-9.497,19.3992,2188.8756,1094.541,0.93190914,0,0
355.81,-2.6568619,-26.187,24.2396,2122.1136,1021.876,0.94557675,0,0
359.734,-2.5412495,-23.781,25.7411,2109.9694,1002.509,0.94532691,0,0
386.702,4.54326332,-7.486,25.2408,2124.9224,1018.344,0.91238879,0,0
371.262,-1.4224563,-16.963,24.1017,2127.5606,1039.681,0.93995187,0,0
371.957,0.01712254,-16.568,23.6862,2130.7148,1046.948,0.93337418,0,0
382.503,-0.3353302,-9.456,19.8904,2183.6404,1089.729,0.93486849,0,0
370.165,0.77450122,-17.457,23.8875,2128.982,1036.785,0.92993,0,0
378.799,0.22366722,-12.329,23.3078,2138.3606,1054.561,0.93244293,0,0
385.282,-0.1617374,-8.338,22.7291,2150.311,1062.735,0.93417311,0,0
402.398,0.49504383,1.298,22.1403,2167.2192,1075.212,0.93127112,0,0
353.376,0.95520723,-27.72,24.1816,2118.5454,1017.904,0.92909725,0,0
371.276,0.40224379,-16.986,23.8636,2128.1458,1042.768,0.93162035,0,0
376.695,5.16932341,-13.307,24.9676,2121.8488,1015.893,0.90959602,0,0
358.445,1.34079089,-24.261,23.4314,2129.7308,1028.913,0.92741856,0,0
370.563,-3.439493,-17.25,25.4501,2118.0814,1017.954,0.94947603,0,0
371.016,0.01612802,-16.821,22.7685,2141.9096,1054.086,0.93337995,0,0
392.088,-1.2033783,-4.249,20.4534,2182.5834,1089.634,0.93859058,0,0
371.274,-0.1581025,-16.982,23.789,2129.2612,1044.182,0.93417097,0,0
379.814,1.39740929,-11.391,24.7843,2129.6386,1022.011,0.92702931,0,0
356.456,2.17395962,-25.856,24.5529,2115.4704,1014.729,0.92347871,0,0
394.372,2.80829801,-3.129,25.3145,2129.8364,1022.889,0.92041709,0,0
358.45,1.61874292,-24.342,23.6355,2127.3198,1027.233,0.92614237,0,0
381.568,6.10046891,-10.454,25.2582,2120.8656,1013.566,0.90516338,0,0
371.393,1.22409327,-15.929,20.3363,2170.7824,1079.174,0.92823499,0,0
379.665,4.95592233,-11.551,24.9434,2123.9822,1018.092,0.91059063,0,0
369.917,4.35699933,-17.364,24.9769,2118.5792,1012.307,0.91334359,0,0
371.244,-0.1609765,-16.86,22.7858,2140.262,1057.82,0.93417143,0,0
356.337,0.63711384,-25.616,23.6699,2126.662,1025.03,0.93057385,0,0
357.199,-2.3770863,-25.113,23.6989,2129.1162,1028.487,0.94419598,0,0
356.063,1.6696022,-25.77,23.6319,2126.1228,1024.233,0.92591457,0,0
379.86,4.86219753,-10.81,19.2385,2186.0932,1090.887,0.91316865,0,0
393.116,1.57838214,-3.79,22.1065,2161.7692,1070.882,0.92650147,0,0
355.312,2.32733462,-26.268,23.6441,2125.0662,1023.652,0.92294312,0,0
356.458,3.0951693,-25.147,22.1789,2141.436,1041.52,0.91982976,0,0
422.642,9.6610174,11.746,21.6994,2175.9728,1081.253,0.89126417,0,0
381.454,0.26166976,-10.3,21.3076,2165.5604,1074.584,0.93231616,0,0
383.493,3.57637196,-8.893,19.7701,2182.6592,1088.857,0.91837865,0,0
427.352,38.6062558,13.083,17.1603,2207.563,1107.685,0.77885682,0,0
356.488,-0.2069394,-25.691,24.1112,2122.1156,1021.116,0.93439423,0,0
350.319,-1.1828825,-29.514,23.7033,2124.0676,1023.591,0.93879851,0,0
382.816,0.90971471,-9.315,19.9806,2181.4758,1088.668,0.92960095,0,0
371.842,4.91300052,-16.566,23.9283,2125.145,1036.9,0.91107144,0,0
362.683,2.19739377,-21.635,23.5978,2130.1166,1028.551,0.92353801,0,0
365.558,2.99024314,-19.887,23.3011,2134.0502,1035.117,0.92002536,0,0
392.282,2.13718935,-4.249,21.6821,2164.8134,1075.879,0.92410507,0,0
377.748,1.61261726,-12.239,20.2921,2174.5858,1082.658,0.92658506,0,0
410.615,9.26714714,5.634,21.6995,2170.0272,1077.502,0.89296634,0,0
400.3,3.23570004,0.163,21.7554,2167.2372,1078.467,0.9192808,0,0
384.609,5.96623281,-8.601,22.1652,2153.3344,1062.214,0.90715314,0,0
366.745,1.80843306,-19.419,24.5608,2121.7078,1021.578,0.92515292,0,0
380.535,4.33415729,-10.929,22.9053,2145.3772,1047.517,0.91411603,0,0
373.851,5.68471582,-14.942,22.4726,2144.0552,1052.817,0.90825346,0,0
359.056,0.80344581,-23.895,23.5391,2129.7104,1028.929,0.92983064,0,0
383.188,12.335267,-9.447,23.2931,2136.514,1038.565,0.87805045,0,0
363.618,0.00953384,-21.722,23.7841,2125.1004,1038.149,0.93340857,0,0
391.602,6.83965491,-4.69,23.5134,2141.787,1046.5,0.90258506,0,0
374.307,-7.4831101,-14.752,23.8798,2140.2456,1043.056,0.96740694,0,0
380.964,9.495717,-10.55,21.8559,2153.4396,1056.271,0.89187605,0,0
375.442,-4.0884535,-14.365,24.8238,2126.1566,1033.346,0.95233443,0,0
361.753,0.76526149,-22.992,24.7227,2114.36,1023.595,0.92992024,0,0
422.121,14.0228112,11.318,20.3846,2186.2704,1093.184,0.87363356,0,0
358.682,-1.4810237,-24.862,24.2974,2118.8276,1028.466,0.94023805,0,0
352.233,0.88683513,-28.211,23.5363,2125.4106,1024.396,0.92945447,0,0
430.291,31.9354823,14.593,17.8729,2205.8022,1106.607,0.80374941,0,0
379.635,-2.87952,-11.685,23.7065,2139.8882,1047.787,0.94649864,0,0
391.072,4.16582985,-4.904,21.3083,2166.7606,1078.081,0.9153541,0,0
352.525,-0.7910037,-27.995,23.5909,2126.3926,1024.441,0.93702046,0,0
388.716,13.7974793,-6.16,21.7337,2155.8582,1058.417,0.87318315,0,0
390.829,11.0491651,-5.05,21.5773,2158.4904,1068.574,0.88522229,0,0
384.855,4.29925163,-8.476,22.4405,2151.5572,1059.212,0.91440512,0,0
384.808,0.95043311,-8.649,22.7738,2148.1918,1062.573,0.92920804,0,0
366.615,6.49840532,-19.199,23.0081,2134.9872,1036.542,0.90441412,0,0
377.136,7.41302261,-12.901,22.748,2142.9122,1045.742,0.90047159,0,0
407.678,12.5358326,4.17,22.3271,2156.8994,1068.639,0.87795092,0,0
402.215,19.1218201,1.167,19.9626,2176.9514,1085.379,0.852474,0,0
375.254,2.76999383,-14.423,22.9242,2139.1368,1056.448,0.92104295,0,0
380.641,2.95877985,-11.101,22.6412,2145.418,1060.495,0.92026613,0,0
403.598,28.4073595,1.936,22.4001,2144.7616,1046.891,0.80784329,0,0
400.651,19.6910308,0.351,21.038,2162.7136,1074.046,0.84831345,0,0
392.842,5.37081654,-3.986,25.2333,2127.838,1020.68,0.90855556,0,0
502.438,78.1401414,46.218,20.5536,2170.6412,1068.632,0.59969142,0,0
461.929,60.1144949,30.076,21.388,2158.5652,1059.517,0.6724742,0,0
413.136,29.1938022,6.878,20.8164,2165.2494,1072.874,0.80786763,0,0
418.309,31.3775807,9.047,18.0274,2198.5408,1101.408,0.80553781,0,0
414.228,40.6213478,7.195,19.2054,2176.4894,1078.189,0.76411533,0,0
386.73,40.5006327,-6.872,17.6186,2181.5122,1085.032,0.76972177,0,0
394.692,28.0755135,-2.809,20.282,2164.5712,1065.712,0.81404387,0,0
396.391,26.6308454,-1.918,20.4621,2163.952,1067.76,0.8197506,0,0
400.724,34.4660659,0.376,19.8031,2168.207,1068.81,0.78818173,0,0
408.449,28.726654,4.239,18.023,2196.1884,1098.899,0.81636969,0,0
402.739,32.0612053,1.435,20.4019,2164.0722,1065.827,0.79677202,0,0
398.198,28.1195281,-0.948,20.1943,2167.2326,1069.361,0.81404383,0,0
397.92,19.5096559,-1.099,20.5216,2170.116,1071.87,0.85010857,0,0
425.049,41.8417926,12.604,19.6237,2174.8638,1079.533,0.75747198,0,0
414.374,33.4891139,7.277,18.961,2183.9884,1088.729,0.79438611,0,0
407.748,35.107529,4.013,20.1975,2166.5596,1068.001,0.78436152,0,0
395.018,29.1592085,-2.621,19.9929,2167.172,1067.245,0.81010007,0,0
391.956,28.4766246,-4.217,19.3994,2173.1026,1073.651,0.81434643,0,0
463.017,61.8577668,28.872,17.7879,2197.3564,1096.939,0.68257508,0,0
412.766,30.6658987,6.625,20.6479,2166.7986,1070.426,0.8020631,0,0
398.847,38.7104154,-0.575,16.689,2200.2138,1102.728,0.77989173,0,0
375.538,24.7530861,-13.442,20.5802,2153.592,1055.605,0.82758484,0,0
405.148,26.9463794,2.664,19.3066,2180.3504,1086.379,0.820782,0,0
387.55,24.988056,-6.717,20.7498,2157.9838,1059.908,0.82625325,0,0
384.164,17.8859256,-8.596,20.7401,2161.5566,1064.051,0.85672061,0,0
406.076,32.2177266,3.179,20.6254,2162.8984,1065.214,0.79551038,0,0
424.647,41.122142,11.772,16.8543,2208.1802,1107.972,0.76977636,0,0
387.035,26.576531,-6.958,20.3303,2161.2226,1062.841,0.82031662,0,0
403.629,34.6424392,1.879,19.5495,2171.9834,1074.774,0.78807924,0,0
439.13,49.5471486,18.036,16.3192,2214.4438,1111.358,0.73842582,0,0
404.829,28.3153756,2.536,20.4517,2166.7204,1071.749,0.81254989,0,0
427.542,36.7625325,13.932,20.4939,2170.6826,1073.711,0.77637209,0,0
416.006,40.7561467,8.086,19.1836,2177.2046,1080.206,0.7635798,0,0
409.824,28.65521,5.135,20.0916,2171.8466,1081.346,0.81178884,0,0
409.282,31.4973883,4.887,20.7383,2162.4434,1070.164,0.79814749,0,0
399.309,38.1052791,-0.357,19.1224,2172.3296,1073.296,0.77487586,0,0
489.257,71.1537647,39.07,17.4325,2204.5326,1102.631,0.6469842,0,0
398.79,36.4623995,-0.637,19.9209,2163.8252,1068.852,0.77934738,0,0
404.492,27.0725227,2.295,18.5587,2189.011,1093.735,0.82191633,0,0
401.297,34.2931047,0.67,19.4642,2172.5188,1072.688,0.78983614,0,0
447.053,50.2926567,21.432,16.33,2216.9974,1113.994,0.73544588,0,0
411.507,38.2550272,5.957,20.0912,2166.2544,1071.494,0.77117783,0,0
414.362,26.80975,7.304,19.103,2187.1764,1093.609,0.82178514,0,0
408.723,36.4097571,4.521,20.3107,2164.6142,1066.307,0.77848043,0,0
399.01,40.1209534,-0.51,19.062,2171.755,1071.435,0.76672223,0,0
431.775,53.5857585,14.72,16.1115,2210.9918,1106.068,0.72344889,0,0
525.831,85.4988051,51.249,16.5484,2216.5728,1109.548,0.59541961,0,0
406.941,45.6491842,3.496,18.3306,2179.5198,1079.693,0.74635434,0,0
406.096,42.6807279,3.096,18.8806,2175.2366,1074.641,0.75668255,0,0
461.426,79.7782066,27.546,17.0219,2193.0376,1085.436,0.61517817,0,0
410.819,46.5253429,5.431,18.6193,2177.568,1076.85,0.7417331,0,0
378.569,28.1387101,-11.256,18.1431,2181.306,1080.615,0.8185714,0,0
402.041,39.7076479,1.044,18.8762,2175.6476,1075.581,0.7690157,0,0
418.254,47.9129302,8.873,17.4442,2193.5912,1091.737,0.74051869,0,0
387.1,30.096218,-6.8,19.2779,2170.9848,1070.988,0.80786475,0,0
417.0,43.4377273,8.368,17.9324,2190.5628,1090.663,0.75680544,0,0
400.684,39.3216015,0.35,18.8041,2176.1212,1076.362,0.77084087,0,0
387.014,28.7443636,-6.737,18.2123,2184.4298,1084.618,0.81594745,0,0
456.13,62.4612907,24.557,15.1197,2225.8326,1118.981,0.69367439,0,0
376.108,23.2921952,-12.887,19.5411,2167.4484,1068.169,0.83577488,0,0
409.81,41.9389626,4.851,17.7676,2190.5562,1087.872,0.76349367,0,0
460.946,62.4448325,26.545,15.2552,2225.999,1119.2,0.69302918,0,0
405.237,36.8054987,2.637,18.3528,2185.4962,1083.897,0.7825721,0,0
406.433,40.7607888,3.207,17.8087,2189.4352,1088.252,0.76814036,0,0
394.188,36.369742,-3.028,19.2112,2170.4878,1070.908,0.78187159,0,0
399.378,33.4619641,-0.318,18.7056,2181.1776,1081.091,0.79534233,0,0
397.461,40.6395923,-1.298,18.4351,2177.8216,1077.061,0.76658654,0,0
406.214,45.0195713,3.155,18.8022,2174.3986,1074.381,0.74727574,0,0
387.261,28.638137,-6.6,18.2363,2184.3618,1083.618,0.81632721,0,0
414.311,43.9592244,7.211,19.1389,2175.1634,1075.599,0.75047695,0,0
487.161,79.1316607,37.432,16.4152,2209.6268,1104.658,0.62142943,0,0
456.694,63.5330575,24.831,15.1982,2224.1976,1117.486,0.6891298,0,0
402.369,41.6161849,1.212,18.9193,2173.8278,1073.588,0.76096561,0,0
418.085,41.5273546,8.901,18.1373,2190.2048,1089.293,0.76390182,0,0
